C,H,O,N,S,P,Se,Na,Cl,13C,m/z,H/C,O/C,KM,NKM,KMD,DBE,DBE-O,13Cratio,AImod,Sep-t0-1,Sep-t0-2,Sep-t0-3,Sep-t1-1,Sep-t1-2,Sep-t1-3,Sep-t1-UF-R,Sep-t1-UF-S,Oct-t0-1,Oct-t0-2,Oct-t0-3,Oct-t1-1,Oct-t1-2,Oct-t1-3,Oct-t1-UF-R,Oct-t1-UF-S,Dec-t0-1,Dec-t0-2,Dec-t0-3,Dec-t1-1,Dec-t1-2,Dec-t1-3,Dec-t1-UF-R,Dec-t1-UF-S,Feb-t0-1,Feb-t0-2,Feb-t0-3,Feb-t1-1,Feb-t1-2,Feb-t1-3,Feb-t1-UF-R,Feb-t1-UF-S,Oct-MQ-1,Oct-MQ-2,Oct-MQ-3,Jan-MQ-A,Jan-MQ-B,Jan-MQ-C,Mar-MQ-A,Mar-MQ-B,Mar-MQ-C,may-MQ-A,may-MQ-B,may-MQ-C,jul-MQ-A,jul-MQ-B,jul-MQ-C,PLFA-1,PLFA-3
23,26,12,0,0,0,0,0,0,0,493.135149,1.13043478,0.52173913,492.58451,493,0.415490413,11,-1,0.255813953,0.294117647,0,819.05991,590.749025,645.767548,639.371236,534.951995,581.094926,575.579422,466.817363,498.98732,480.277199,473.439236,435.374922,478.345471,487.930235,461.803067,492.233439,474.176119,492.033187,477.836831,512.86808,473.181215,473.174504,477.891067,421.1578,440.16881,470.255212,452.553204,475.772694,489.408196,479.722577,458.399925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,30,11,0,0,0,0,0,0,0,493.171534,1.25,0.458333333,492.620854,493,0.379145641,10,-1,0.266936299,0.243243243,833.970483,978.598665,743.710059,716.172885,694.633586,626.690747,665.611617,677.815931,549.46046,585.941662,594.344915,575.386052,538.949982,547.276976,566.318671,584.904933,632.469306,592.067701,617.592206,608.015418,676.351827,632.448602,613.957452,591.712087,532.048209,566.234231,555.970174,569.314918,602.780986,669.062138,642.782606,552.275764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,34,10,0,0,0,0,0,0,0,493.20792,1.36,0.4,492.657199,493,0.342800869,9,-1,0.278058645,0.2,523.988763,615.119549,446.128198,450.06854,422.771191,383.133963,423.604405,421.629297,401.11363,416.235393,420.30471,403.989907,392.290925,399.252358,394.188591,421.277962,470.462718,458.994554,452.077708,463.935172,509.273162,447.408958,461.157417,449.894319,395.99118,434.213907,389.644913,423.455959,433.804533,478.077083,476.205839,447.439197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.361282,0
26,38,9,0,0,0,0,0,0,0,493.244305,1.46153846,0.346153846,492.693544,493,0.306456097,8,-1,0.289180991,0.162790698,0,0,0,0,0,0,0,0,160.203558,173.531168,176.655159,0,155.752093,156.678257,0,0,194.211016,191.875755,186.780586,202.778886,208.948044,176.184232,187.361169,173.26476,159.742565,173.82153,149.27383,179.068264,0,202.649021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.237079,0
27,42,8,0,0,0,0,0,0,0,493.28069,1.55555556,0.296296296,492.729889,493,0.270111326,7,-1,0.300303337,0.130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.741364
21,20,14,0,0,0,0,0,0,0,495.078028,0.952380952,0.666666667,494.525219,495,0.474780649,12,-2,0.233569262,0.357142857,0,0,0,311.413925,316.366827,292.163282,295.907597,256.278224,265.427056,268.955977,253.849848,272.71018,247.763084,271.312442,255.868822,255.469064,227.986484,228.694127,241.833713,234.167048,244.400698,225.184559,228.886971,223.576625,232.48946,217.813857,251.652266,209.234956,198.740837,238.94462,235.512752,216.458077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,24,13,0,0,0,0,0,0,0,495.114413,1.09090909,0.590909091,494.561564,495,0.438435877,11,-2,0.244691608,0.290322581,0,0,539.538882,631.748164,628.130822,566.55867,575.283739,585.622149,498.224498,512.363805,496.786592,495.771512,479.548673,492.204543,488.022888,486.554593,508.273523,471.172283,497.552655,482.013393,517.473435,499.39285,471.095786,484.688618,461.790283,465.378509,506.342319,461.278507,465.962235,512.286882,488.918189,465.060854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,24,12,2,0,0,0,0,0,0,495.125647,1.14285714,0.571428571,494.572785,495,0.42721502,9,-3,0.233569262,0.230769231,0,0,0,0,0,0,0,0,110.71104,0,114.375623,0,0,0,0,0,0,110.528739,118.453676,0,0,0,117.104669,107.233186,114.808005,104.553728,127.72445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,28,12,0,0,0,0,0,0,0,495.150799,1.2173913,0.52173913,494.597909,495,0.402091105,10,-2,0.255813953,0.235294118,972.237207,0,905.581029,920.9304,916.850248,763.200747,815.506007,822.606111,678.942498,694.25159,686.864877,712.071467,671.897536,691.662997,690.837035,696.511893,734.308943,697.364496,718.918999,720.232052,738.93406,709.713511,722.798191,707.78281,627.784359,679.711264,701.827383,699.897826,698.417176,742.963485,745.31756,676.117013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,32,11,0,0,0,0,0,0,0,495.187184,1.33333333,0.458333333,494.634254,495,0.365746334,9,-2,0.266936299,0.189189189,826.128042,877.17431,744.435128,705.915422,682.07399,579.402222,609.935261,608.982868,518.768663,577.275085,585.951831,577.307801,526.116313,565.659032,557.478453,574.228632,630.684811,624.494096,597.654247,609.398109,655.569681,615.523678,637.193161,633.163443,529.127096,556.525382,561.555236,597.998331,612.1148,643.150884,630.684606,606.912956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,36,10,0,0,0,0,0,0,0,495.223569,1.44,0.4,494.670598,495,0.329401562,8,-2,0.278058645,0.15,330.901251,388.967687,0,273.782754,266.141198,227.665562,246.551843,237.991063,252.750634,279.065031,286.338088,266.908579,248.684323,264.267585,261.359408,283.446504,301.841703,305.482349,303.456953,303.051991,337.281044,286.328241,304.027584,302.576383,261.680405,276.628401,252.996905,275.698014,273.553199,322.17104,301.930427,289.607408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.836454,0
26,40,9,0,0,0,0,0,0,0,495.259955,1.53846154,0.346153846,494.706943,495,0.29305679,7,-2,0.289180991,0.11627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.2051973,0,0,0,0,89.2003075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.255092
27,44,8,0,0,0,0,0,0,0,495.29634,1.62962963,0.296296296,494.743288,495,0.256712018,6,-2,0.300303337,0.0869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.849937
21,23,13,1,0,0,0,0,0,0,496.109662,1.0952381,0.619047619,495.555702,496,0.444298181,10,-3,0.233569262,0.259259259,0,0,0,0,0,0,0,0,97.5793284,0,100.413211,0,0,0,0,0,0,103.353949,112.879985,0,0,0,107.000843,101.650671,102.343338,102.698845,116.700273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,15,0,0,0,0,0,0,0,497.057293,0.9,0.75,496.502274,497,0.497726113,12,-3,0.222446916,0.36,0,0,0,0,0,0,0,0,156.916458,159.081437,150.676966,160.004259,162.568838,170.957267,0,0,118.215248,113.025985,143.186771,0,0,0,124.961014,120.179271,131.011284,121.732663,129.759803,0,0,0,0,111.819596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22,14,0,0,0,0,0,0,0,497.093678,1.04761905,0.666666667,496.538619,497,0.461381342,11,-3,0.233569262,0.285714286,0,635.547792,411.558613,525.313099,485.374225,476.19307,493.985442,458.261456,418.086492,422.466372,417.875283,428.324818,417.345165,442.126533,417.061594,406.430022,405.23652,406.098728,413.997457,414.123897,418.800524,391.519641,398.929593,401.523474,405.082589,408.0214,454.196323,381.729673,403.404096,408.756416,433.522685,371.633948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,26,13,0,0,0,0,0,0,0,497.130063,1.18181818,0.590909091,496.574963,497,0.42503657,10,-3,0.244691608,0.225806452,0,0,741.474899,846.397987,802.416068,711.501726,708.557835,750.712813,640.774486,654.519644,622.639076,649.119184,603.990441,647.402193,645.780067,641.046154,672.740751,651.97753,671.069681,679.532561,689.70936,660.972873,641.77373,686.138576,610.175002,645.089215,690.596029,646.056475,659.102564,698.698133,709.331616,624.169502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,30,12,0,0,0,0,0,0,0,497.166449,1.30434783,0.52173913,496.611308,497,0.388691798,9,-3,0.255813953,0.176470588,894.455848,0,0,848.508132,1116.24654,0,0,0,806.368342,696.143276,717.999287,749.878138,0,0,0,0,700.340457,693.925406,686.864825,714.04411,780.627855,764.3617,715.114966,914.36639,722.469984,647.843891,653.878447,686.446041,722.679632,771.54999,765.706081,713.393525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,34,11,0,0,0,0,0,0,0,497.202834,1.41666667,0.458333333,496.647653,497,0.352347026,8,-3,0.266936299,0.135135135,488.994445,552.294304,492.978345,399.318301,373.069117,328.295939,330.939867,319.235375,334.533039,330.553356,339.522851,324.055259,322.992052,325.701581,322.947689,334.49775,378.462412,356.948885,376.47108,356.235244,405.365152,375.704443,382.393779,380.94562,319.885932,327.355906,333.291926,338.786188,350.373024,381.212871,367.932148,345.465331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,38,10,0,0,0,0,0,0,0,497.239219,1.52,0.4,496.683998,497,0.316002255,7,-3,0.278058645,0.1,0,0,0,0,0,0,0,0,0,0,113.091104,0,0,0,0,0,119.956503,110.63401,115.048276,0,0,0,122.556709,109.396917,0,101.898972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.202398,304.415012
21,25,13,1,0,0,0,0,0,0,498.125312,1.19047619,0.619047619,497.569101,498,0.430898874,9,-4,0.233569262,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6656088,105.224124,0,0,0,100.607904,92.5192121,94.3874554,91.7164842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,15,0,0,0,0,0,0,0,499.072943,1,0.75,498.515673,499,0.484326806,11,-4,0.222446916,0.28,0,0,0,278.799081,230.46762,270.962578,261.988298,231.227044,252.218112,246.481233,238.20867,249.681715,229.062109,250.216546,233.364511,227.695092,206.010294,199.064933,224.156527,212.466222,206.849042,223.722626,211.985082,205.435442,228.641961,212.759056,240.630437,199.162436,184.117446,202.012794,216.216783,200.327579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,24,14,0,0,0,0,0,0,0,499.109328,1.14285714,0.666666667,498.552018,499,0.447982034,10,-4,0.233569262,0.214285714,577.775016,0,461.495568,577.324698,547.785804,523.741676,522.482806,504.898094,480.387203,503.09852,476.552627,507.058324,474.951057,492.636774,496.891313,456.59856,486.447436,479.838532,494.030979,495.113431,490.047872,471.740294,470.172352,477.773718,487.104794,463.644783,516.440138,437.637516,466.235017,492.404979,498.492613,451.50048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,28,13,0,0,0,0,0,0,0,499.145713,1.27272727,0.590909091,498.588363,499,0.411637263,9,-4,0.244691608,0.161290323,725.520115,828.583738,645.753671,643.491628,644.701131,546.855717,572.149711,588.403755,529.842267,559.433971,519.882661,523.607255,510.377961,524.779181,532.855207,534.88623,589.444956,545.689166,570.672895,565.889822,580.796707,564.858313,531.661141,577.092795,518.62691,506.223019,562.646047,539.166714,554.519403,607.341392,595.045268,538.62158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,32,12,0,0,0,0,0,0,0,499.182099,1.39130435,0.52173913,498.624708,499,0.375292491,8,-4,0.255813953,0.117647059,483.605864,0,503.116842,440.853578,417.859421,334.848922,362.559648,341.918815,328.637934,343.994881,360.664053,346.353892,319.568684,341.232267,333.087747,345.722622,355.107146,366.123489,380.191959,365.385015,384.152179,372.592417,398.895638,377.648298,317.092611,314.276598,343.367144,348.072678,371.121892,384.140739,377.847442,339.339046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,36,11,0,0,0,0,0,0,0,499.218484,1.5,0.458333333,498.661052,499,0.338947719,7,-4,0.266936299,0.0810810811,232.942789,0,0,0,0,0,0,0,101.489818,0,121.192144,0,0,0,0,0,125.939516,124.586486,133.981031,0,0,0,136.610227,129.911487,110.402565,107.323568,0,0,0,0,0,117.359004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,22,15,0,0,0,0,0,0,0,501.088593,1.1,0.75,500.529073,501,0.470927499,10,-5,0.222446916,0.2,0,332.206545,0,268.160306,241.749943,264.025499,281.287069,232.358268,242.000979,248.59373,237.492013,254.212284,248.83528,244.298033,241.470799,237.972066,237.346389,224.536217,247.040217,238.485044,233.175915,226.930132,234.99526,226.596714,236.734286,223.960989,268.393865,204.042601,215.989055,224.768305,236.401436,219.137579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,26,14,0,0,0,0,0,0,0,501.124978,1.23809524,0.666666667,500.565417,501,0.434582727,9,-5,0.233569262,0.142857143,0,0,0,379.093698,360.974747,333.137207,340.877346,354.560456,350.911686,383.126719,346.738491,360.181492,319.379027,347.130093,352.272631,344.992592,375.289889,348.102843,358.721677,369.694623,361.482621,350.19862,347.546731,346.293115,356.746876,337.984832,387.451582,359.745584,362.300702,380.286265,383.453576,335.703877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,30,11,0,1,0,0,0,0,0,501.143605,1.36363636,0.5,500.584024,501,0.415976326,8,-3,0.244691608,0.0967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0858207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,30,13,0,0,0,0,0,0,0,501.161363,1.36363636,0.590909091,500.601762,501,0.398237955,8,-5,0.244691608,0.0967741935,348.975007,370.632547,324.925924,317.034652,304.9125,244.032652,237.753807,269.176489,248.4382,254.05443,259.478172,263.031189,233.162144,270.011091,252.921152,242.099876,291.405775,263.418899,285.100751,270.590351,277.550797,286.248547,272.184808,277.110611,256.822473,233.605266,276.534077,256.707708,262.086805,300.352382,300.825756,263.787822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,30,10,0,0,0,0,0,0,0,501.17662,1.15384615,0.384615385,500.617001,501,0.382998791,12,2,0.289180991,0.333333333,0,0,0,0,0,0,0,0,0,0,109.529711,0,0,0,0,0,0,113.291087,114.620304,0,0,0,106.682501,0,96.6011422,108.052152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,34,12,0,0,0,0,0,0,0,501.197749,1.47826087,0.52173913,500.638107,501,0.361893184,7,-5,0.255813953,0.0588235294,0,0,0,0,0,0,0,0,93.1786608,0,0,0,0,0,0,0,0,107.092086,118.176374,0,0,0,125.018558,104.884314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,34,9,0,0,0,0,0,0,0,501.213005,1.25925926,0.333333333,500.653346,501,0.346654019,11,2,0.300303337,0.288888889,0,0,0,0,0,0,0,0,95.6708128,0,111.189359,0,0,0,0,0,0,115.655155,109.62986,0,0,0,109.652428,104.636368,97.4856815,105.300563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,46,6,0,0,0,0,0,0,0,501.322161,1.53333333,0.2,500.76238,501,0.237619704,8,2,0.333670374,0.185185185,0,0,0,0,0,0,0,0,112.841567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,24,15,0,0,0,0,0,0,0,503.104242,1.2,0.75,502.542472,503,0.457528192,9,-6,0.222446916,0.12,0,0,0,0,0,0,0,0,158.109352,166.722641,152.420657,154.298294,0,162.26907,0,0,152.289306,158.416613,163.967266,151.309988,0,156.760751,154.333209,152.987092,162.431436,152.44176,171.140185,144.142065,0,159.375858,174.48161,152.197399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,28,12,0,1,0,0,0,0,0,503.12287,1.33333333,0.571428571,502.561078,503,0.438921791,8,-4,0.233569262,0.0714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.763435,0,108.906664,0,0,0,0,105.53126,118.319649,112.425285,126.307222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,28,14,0,0,0,0,0,0,0,503.140628,1.33333333,0.666666667,502.578817,503,0.42118342,8,-6,0.233569262,0.0714285714,0,0,0,0,0,0,0,0,141.335745,138.579086,134.32246,141.650711,154.346595,0,0,0,157.070894,143.496538,159.116711,148.791264,0,150.767745,150.658221,150.801414,139.875136,154.629534,164.193488,163.755931,0,166.914882,179.622004,153.061251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,28,11,0,0,0,0,0,0,0,503.155884,1.12,0.44,502.594056,503,0.405944255,12,1,0.278058645,0.333333333,233.906407,0,0,0,0,0,0,0,162.623582,181.387485,171.732765,174.357318,159.184657,0,167.174869,0,165.267532,159.849603,175.927303,166.388302,0,0,166.722099,163.95686,140.205147,161.297213,0,153.122094,162.346851,165.712391,0,156.484558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,32,10,0,0,0,0,0,0,0,503.19227,1.23076923,0.384615385,502.630401,503,0.369599483,11,1,0.289180991,0.285714286,283.394127,316.190318,0,0,0,0,0,226.96368,198.734816,223.105767,215.609509,200.397279,203.394246,197.260013,210.653398,216.51075,226.961968,222.201269,228.598837,226.229658,249.785331,224.330619,228.752513,219.037852,192.505451,213.59825,186.760599,204.323745,226.280547,250.275361,233.409321,218.888978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,36,9,0,0,0,0,0,0,0,503.228655,1.33333333,0.333333333,502.666745,503,0.333254712,10,1,0.300303337,0.244444444,0,0,0,0,0,0,0,0,159.561205,168.208604,168.462851,156.171951,157.399557,0,0,0,186.043395,171.255621,184.797055,184.86773,192.549162,169.789651,170.124339,162.203751,152.706627,175.099399,145.890471,172.133839,173.813438,0,0,183.082479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.287931
28,40,8,0,0,0,0,0,0,0,503.26504,1.42857143,0.285714286,502.70309,503,0.29690994,9,1,0.311425683,0.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5607115,0,90.1991691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.217484
23,22,13,0,0,0,0,0,0,0,505.098763,0.956521739,0.565217391,504.534766,505,0.465234491,13,0,0.255813953,0.393939394,0,0,0,0,0,0,0,0,96.0274952,0,110.624179,0,0,0,0,0,0,0,97.3458341,0,0,0,0,94.1290648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,26,13,0,1,0,0,0,0,0,505.102134,1.3,0.65,504.538133,505,0.461867256,8,-5,0.222446916,0.04,0,0,0,0,0,0,0,0,95.8488837,0,0,0,0,0,0,0,0,0,94.0792378,0,0,0,93.065069,0,99.8958495,105.016092,122.766434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,26,12,0,0,0,0,0,0,0,505.135149,1.08333333,0.5,504.57111,505,0.42888972,12,0,0.266936299,0.333333333,303.597282,365.20822,262.893215,289.492563,297.37078,254.948678,255.121444,280.975915,206.489246,221.719469,218.208646,216.096837,215.132225,202.171477,207.550277,211.287761,225.229856,207.17688,212.130805,220.139171,220.191887,191.800632,215.368167,198.43261,188.293517,185.039941,197.276011,196.622668,196.068914,210.275091,195.774836,190.565707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,30,11,0,0,0,0,0,0,0,505.171534,1.2,0.44,504.607455,505,0.392544948,11,0,0.278058645,0.282051282,465.392191,528.821886,409.936152,413.847845,385.831228,361.373225,358.766316,369.152895,314.490146,314.764966,339.672987,319.315074,304.730031,315.698094,325.825967,335.454517,363.79934,348.786809,340.102231,353.387444,370.795179,330.245059,359.794229,323.603881,320.787318,335.951228,291.697052,324.994189,330.505657,341.321056,340.444,327.306331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,34,10,0,0,0,0,0,0,0,505.20792,1.30769231,0.384615385,504.6438,505,0.356200176,10,0,0.289180991,0.238095238,396.128465,440.951273,0,299.960806,294.928017,290.244526,304.900671,308.636414,301.380255,321.433757,330.976055,299.291411,304.925697,296.464563,309.520563,317.444366,357.727782,338.016561,353.419466,321.995598,375.375648,324.794639,340.039542,326.589821,289.990562,305.648086,279.649719,327.340091,329.461384,370.59055,350.239375,317.05862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.245756
27,38,9,0,0,0,0,0,0,0,505.244305,1.40740741,0.333333333,504.680145,505,0.319855404,9,0,0.300303337,0.2,0,0,0,0,0,0,0,0,165.020336,185.67265,183.016393,181.056827,164.466468,0,0,176.401584,200.742461,192.739218,189.498816,208.521541,211.764802,181.768601,190.435665,178.157774,169.837315,190.868877,158.741734,0,0,0,208.37791,202.300527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,42,8,0,0,0,0,0,0,0,505.28069,1.5,0.285714286,504.716489,505,0.283510633,8,0,0.311425683,0.166666667,0,0,0,0,0,0,0,0,0,0,98.9606881,0,0,0,0,0,118.908253,116.201167,0,0,0,0,99.6215003,96.9186878,94.4694903,97.0479854,0,0,0,0,0,111.560674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12,12,2,0,0,0,0,0,0,507.031747,0.52173913,0.52173913,506.465591,507,0.534409478,17,5,0.255813953,0.733333333,0,0,0,448.761459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,20,14,0,0,0,0,0,0,0,507.078028,0.909090909,0.636363636,506.51182,507,0.488179956,13,-1,0.244691608,0.4,0,0,0,0,0,0,0,0,146.765119,144.563699,139.428674,145.194217,0,0,0,0,0,106.541426,0,0,0,0,118.275258,109.511252,104.84445,102.131191,118.097508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,24,13,0,0,0,0,0,0,0,507.114413,1.04347826,0.565217391,506.548165,507,0.451835184,12,-1,0.255813953,0.333333333,0,0,0,332.521443,317.547742,299.03313,283.947058,307.68969,240.820166,257.487196,243.322154,242.666966,230.594219,246.898776,248.993485,235.945887,245.779634,225.544502,233.935006,252.106661,248.471991,233.441981,228.850605,227.576624,209.761811,199.870957,220.010912,210.903899,229.188743,249.987438,249.281325,221.571013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,28,12,0,0,0,0,0,0,0,507.150799,1.16666667,0.5,506.58451,507,0.415490413,11,-1,0.266936299,0.277777778,0,0,0,569.283738,553.134132,480.10498,491.573673,507.755121,422.097597,433.638874,428.801886,434.698907,390.949865,392.485621,420.477846,411.073637,453.723516,407.913203,436.134157,434.048524,461.978338,426.571262,430.772039,429.257019,396.595039,407.19497,400.700374,409.635609,426.840152,451.937423,452.587763,406.923235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,32,11,0,0,0,0,0,0,0,507.187184,1.28,0.44,506.620854,507,0.379145641,10,-1,0.278058645,0.230769231,0,0,0,560.747365,533.288664,503.538291,504.668497,512.091854,455.462491,484.40206,476.115865,467.396412,456.549627,442.693841,460.942202,470.304307,516.140591,476.441795,511.263225,501.901481,0,501.914113,503.846924,503.905906,432.417218,457.195247,454.69255,477.525994,498.727571,537.373867,519.012276,477.462288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,36,10,0,0,0,0,0,0,0,507.223569,1.38461538,0.384615385,506.657199,507,0.342800869,9,-1,0.289180991,0.19047619,0,0,0,283.299319,292.996609,260.312878,0,299.835674,295.79542,0,0,0,284.339473,294.680917,0,308.155058,0,0,0,0,0,0,0,0,295.407914,298.019647,0,0,0,0,0,323.659812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,18,15,0,0,0,0,0,0,0,509.057293,0.857142857,0.714285714,508.488875,509,0.511125421,13,-2,0.233569262,0.407407407,0,0,0,0,0,0,0,0,117.386567,0,118.991751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,14,0,0,0,0,0,0,0,509.093678,1,0.636363636,508.525219,509,0.474780649,12,-2,0.244691608,0.333333333,0,0,0,338.343008,313.11917,308.012517,295.845301,282.202955,258.428225,270.434677,271.91737,276.521452,240.125955,262.479071,261.904346,249.206493,255.091643,229.150952,246.852293,244.256099,242.764038,244.147815,238.32821,237.700064,234.410973,225.575038,256.670981,214.657658,227.857629,238.19192,251.755985,219.700274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,26,13,0,0,0,0,0,0,0,509.130063,1.13043478,0.565217391,508.561564,509,0.438435877,11,-2,0.255813953,0.272727273,0,0,0,581.800772,588.432804,497.736564,517.136026,518.87617,450.249088,461.541546,429.313881,454.665694,416.884618,443.603518,439.695671,441.873411,468.482423,443.924023,447.118078,441.920115,477.098563,424.318358,438.302214,434.129507,405.549853,420.240118,424.264004,417.281273,433.126003,462.115143,447.301764,408.426354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,30,12,0,0,0,0,0,0,0,509.166449,1.25,0.5,508.597909,509,0.402091105,10,-2,0.266936299,0.222222222,0,0,0,800.374899,747.219735,616.353538,656.805503,657.732528,556.097503,578.691602,560.938621,572.525083,541.198488,567.50322,577.769858,585.847739,620.638643,593.435041,604.224501,611.503235,630.739963,582.091825,584.728408,590.546468,529.171392,551.18238,551.41817,579.74663,571.329113,639.897503,635.441845,560.504184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,34,11,0,0,0,0,0,0,0,509.202834,1.36,0.44,508.634254,509,0.365746334,9,-2,0.278058645,0.179487179,0,0,0,481.411437,471.469058,415.518963,439.411151,439.299458,408.091971,424.022247,423.490727,431.545382,404.129215,423.621645,412.213722,426.502038,454.466693,442.946111,470.104616,0,501.483299,467.032461,463.846974,468.840037,404.938974,421.87849,403.373025,443.353805,444.403871,478.694555,476.321209,460.048371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,38,10,0,0,0,0,0,0,0,509.239219,1.46153846,0.384615385,508.670598,509,0.329401562,8,-2,0.289180991,0.142857143,0,0,0,0,0,0,0,0,0,0,0,190.781484,180.55157,0,0,193.869114,0,0,0,0,0,0,0,215.031863,0,173.208056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
